disease,disease_id,donor,region_id,region,broad_score,stringent_score,weighted_score,n_broad_genes_observed,n_stringent_genes_observed,n_weighted_genes_observed
Migraine,migraine,9861,147,Thal PuA L,0.5494308785275379,0.5875637744096383,0.5649362855261636,167,41,167
Migraine,migraine,9861,148,Thal PuA R,0.5009785218959588,0.5243643623108848,0.507963528487578,167,41,167
Migraine,migraine,9861,153,ACC pre L,,,,0,0,0
Migraine,migraine,9861,154,ACC pre R,0.5215950990665923,0.5455978214947629,0.5245022701460825,167,41,167
Migraine,migraine,9861,155,ACC sup L,0.5243313778161367,0.5222384152456725,0.5191820262522222,167,41,167
Migraine,migraine,9861,156,ACC sup R,0.5303945233904945,0.5347072566848963,0.5296693190204147,167,41,167
Migraine,migraine,9861,157,N Acc L,0.5433580130683018,0.5068240890888508,0.5356377288873746,167,41,167
Migraine,migraine,9861,158,N Acc R,0.5663344722745282,0.5253883760667308,0.5513482277914509,167,41,167
Migraine,migraine,9861,161,SN pc L,,,,0,0,0
Migraine,migraine,9861,163,SN pr L,,,,0,0,0
Migraine,migraine,9861,164,SN pr R,0.519173690110153,0.45970183650367075,0.5022714374363606,167,41,167
Migraine,migraine,9861,165,Red N L,0.4820704818257072,0.4799382685577915,0.4848922725602516,167,41,167
Migraine,migraine,9861,166,Red N R,0.5394508041703179,0.5659084273020383,0.5549880970935569,167,41,167
Migraine,migraine,9861,167,LC L,0.5115976719767823,0.5107940439295925,0.5060850689400385,167,41,167
Migraine,migraine,9861,168,LC R,0.49187927494713024,0.43807010364109145,0.4759971513240623,167,41,167
Migraine,migraine,9861,169,Raphe D,0.46067480206309147,0.45485683693331846,0.4594766597793539,167,41,167
Migraine,migraine,9861,170,Raphe M,0.5001336527223195,0.4617628897152179,0.4959228906942164,167,41,167
Multiple sclerosis,multiple_sclerosis,10021,1,Precentral L,0.5316551769551495,0.5392008044332333,0.5272910072739013,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,2,Precentral R,0.5007250128686416,0.49824475853703787,0.4881749459569957,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,3,Frontal Sup 2 L,0.5066478888747019,0.4926765432700172,0.49903551834903215,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,4,Frontal Sup 2 R,0.5188943194145313,0.49655011016803086,0.5087228693020112,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,5,Frontal Mid 2 L,0.5289479419183392,0.5227038567141431,0.5271519465239655,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,6,Frontal Mid 2 R,0.5053795227295417,0.4888338508429324,0.4966499529531418,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,7,Frontal Inf Oper L,,,,0,0,0
Multiple sclerosis,multiple_sclerosis,10021,8,Frontal Inf Oper R,0.4993905330423907,0.5023920943332064,0.49345316571134074,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,9,Frontal Inf Tri L,0.5139441815417228,0.50469060463641,0.501707230598569,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,10,Frontal Inf Tri R,0.517924015355726,0.5112344167884881,0.508483534204415,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,11,Frontal Inf Orb 2 L,0.513089923503299,0.5047351251135967,0.5063888187267133,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,12,Frontal Inf Orb 2 R,0.5020833636630312,0.4983666271662004,0.5004058410509739,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,13,Rolandic Oper L,0.5297331528658027,0.5360794292077007,0.5343158204386732,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,14,Rolandic Oper R,0.5154525670061711,0.5113058223857161,0.515635435829252,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,15,Supp Motor Area L,0.43466406413615366,0.4547890754613625,0.44656912230752294,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,16,Supp Motor Area R,0.5240467674523177,0.5173434895021848,0.5113248712314981,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,17,Olfactory L,0.49180429664980324,0.48277511966105313,0.4972509327739146,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,18,Olfactory R,0.49350070746981844,0.5146290490910064,0.5073631770643102,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,19,Frontal Sup Medial L,0.5295899657306509,0.5211872702240481,0.5313044212763307,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,20,Frontal Sup Medial R,0.5121253216650833,0.49844619299662624,0.5087573826124895,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,21,Frontal Med Orb L,0.5452668575575919,0.5321113367166586,0.5400944740518266,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,22,Frontal Med Orb R,0.5411077699875781,0.5368625498109503,0.543467607158232,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,23,Rectus L,0.5074363051424439,0.5061372083899841,0.50829261839836,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,24,Rectus R,0.5190154062445824,0.5297786518863191,0.529985486991733,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,25,OFCmed L,0.5011997969241252,0.482856021206473,0.49949913165456394,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,26,OFCmed R,0.5188675179830571,0.5122172650776291,0.511955814006106,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,27,OFCant L,0.49175811971862443,0.4920876988208947,0.4954130035900398,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,28,OFCant R,0.514762786473112,0.5036428395720353,0.5081660162469932,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,29,OFCpost L,0.4505740036127311,0.48767969934928695,0.4742220190448129,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,30,OFCpost R,0.499171612202888,0.49770788977415376,0.5070908953030516,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,31,OFClat L,,,,0,0,0
Multiple sclerosis,multiple_sclerosis,10021,32,OFClat R,0.5523730211632274,0.5383338339596846,0.5407300674353674,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,33,Insula L,0.5372831262553192,0.5395067254182195,0.5408418191062325,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,34,Insula R,0.49383368927612453,0.5042474671542365,0.5033773774995423,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,37,Cingulate Mid L,0.501427643212143,0.5049526333339216,0.5052916382957969,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,38,Cingulate Mid R,0.4938512310271649,0.5043442952596479,0.5013007641771735,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,39,Cingulate Post L,0.4943809184924704,0.48462704993328254,0.4836867954309226,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,41,Hippocampus L,0.5074784951218105,0.4970765068387511,0.5096037425303066,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,42,Hippocampus R,0.5100794599936841,0.5091860869762946,0.5091668287550377,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,43,ParaHippocampal L,0.5099259595609739,0.5439390929135456,0.5455010872087944,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,44,ParaHippocampal R,0.5086250659726709,0.536833760791841,0.5318836201154142,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,45,Amygdala L,0.513574848302805,0.5290170682165656,0.5207428097366963,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,46,Amygdala R,0.4838817829063609,0.46897913578782446,0.47916754467372824,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,47,Calcarine L,0.5161353561826207,0.49567532932944486,0.5031999343200461,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,48,Calcarine R,0.5223335931698616,0.5171002643992562,0.5145583348956361,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,49,Cuneus L,0.514940897590085,0.4965246851609326,0.4974874446903442,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,51,Lingual L,0.517664627247338,0.510444887385339,0.5142624080617624,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,52,Lingual R,0.50633871007439,0.5024637968128921,0.5036188592888587,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,53,Occipital Sup L,0.521216475257983,0.5010867961044799,0.5005195939658318,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,55,Occipital Mid L,0.48055911612602076,0.4660069699127262,0.4660164470459215,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,56,Occipital Mid R,0.4979155135114714,0.5008063887014441,0.49846528195114503,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,57,Occipital Inf L,0.5402383273930589,0.5288473318722912,0.5299928646962082,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,58,Occipital Inf R,0.49896594393972654,0.5080538134242849,0.501526978706819,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,59,Fusiform L,0.5080340627746535,0.524672174223381,0.5272751337491001,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,60,Fusiform R,0.48126053780772243,0.4853552733338679,0.4909850902111688,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,61,Postcentral L,0.5157264926225734,0.5152958123091506,0.5067169197708772,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,62,Postcentral R,0.5010064069178481,0.5011586176841304,0.4938964339884085,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,63,Parietal Sup L,0.5189291172313356,0.501394059622988,0.5061828322220117,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,64,Parietal Sup R,0.4521103921882297,0.4411071698222926,0.4344462052839674,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,65,Parietal Inf L,0.5323186405110945,0.5283488105671021,0.5263208364255996,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,66,Parietal Inf R,0.48255670011546403,0.4724068688708483,0.475089566631542,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,67,SupraMarginal L,0.4841916481788334,0.5013684370888417,0.4904437338563087,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,68,SupraMarginal R,0.4542023651516095,0.4554469214211134,0.456845721912388,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,69,Angular L,0.5138848239654878,0.5128870811335272,0.5136657960951517,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,70,Angular R,0.5034914789423103,0.5143902174069251,0.5108371947815381,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,71,Precuneus L,0.48951057742015003,0.4801663390494562,0.4817582678310502,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,72,Precuneus R,0.48976262179155255,0.4976488547069518,0.491147894089773,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,73,Paracentral Lobule L,0.521327201059723,0.5163515082233299,0.5088786414629055,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,74,Paracentral Lobule R,0.5428792197730563,0.5395200481865137,0.5295842204718787,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,75,Caudate L,0.48665510132169804,0.48558622569933274,0.48393847413524516,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,76,Caudate R,0.47604609248997076,0.47176205177684727,0.47069630126766254,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,77,Putamen L,0.48064789814316417,0.47053992613748197,0.4763944516848384,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,78,Putamen R,0.5027287895971442,0.4829829550257588,0.4944391060767223,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,79,Pallidum L,0.5095393145562711,0.49832851365277436,0.5060347296831698,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,80,Pallidum R,0.5193416223545367,0.49766594086824995,0.5100318317217272,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,83,Heschl L,0.517382219668928,0.529694506353605,0.5205007588273722,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,84,Heschl R,0.5344971382424346,0.5425168403176381,0.5369660174901583,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,85,Temporal Sup L,0.4971812721785222,0.5119199263615303,0.5040656379931304,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,86,Temporal Sup R,0.5132609802738893,0.5126671436912317,0.5116086145357083,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,87,Temporal Pole Sup L,0.4693744334524908,0.5086583055850075,0.49945049884608084,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,88,Temporal Pole Sup R,0.5365485987710296,0.5188822580654644,0.5434052671682464,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,89,Temporal Mid L,0.4895124455363827,0.4929310798946049,0.4933702026745099,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,90,Temporal Mid R,0.48809203753286207,0.4917645313852114,0.493715785007733,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,91,Temporal Pole Mid L,,,,0,0,0
Multiple sclerosis,multiple_sclerosis,10021,93,Temporal Inf L,0.470673828905336,0.4862760606779402,0.48387459553021467,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,94,Temporal Inf R,0.4827847221043486,0.48322732159910897,0.4890742906774878,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,95,Cerebellum Crus1 L,0.47516029316496083,0.4516765322639981,0.46071507739217815,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,96,Cerebellum Crus1 R,0.49081878956516983,0.48600983856800667,0.4847277595171516,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,97,Cerebellum Crus2 L,0.46931859942427756,0.4455421028055774,0.45603015461484425,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,98,Cerebellum Crus2 R,0.49347796964442175,0.47343891633780466,0.48427656047104195,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,101,Cerebellum 4 5 L,0.5841110573227674,0.581218722677969,0.5819303600999569,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,102,Cerebellum 4 5 R,0.5058429810833994,0.5167064039826526,0.5082746941030762,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,103,Cerebellum 6 L,0.5155867220618883,0.505276223788159,0.5083949315356813,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,104,Cerebellum 6 R,0.5077271384483861,0.49954313708609227,0.504459926072392,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,105,Cerebellum 7b L,0.5130638777341463,0.5083838103313484,0.507782092462004,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,106,Cerebellum 7b R,0.44997019063430904,0.4366402377848885,0.44419205929334865,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,107,Cerebellum 8 L,0.4987364698075764,0.4881527970710834,0.4968671489965068,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,108,Cerebellum 8 R,0.49182087505383854,0.48989981638105945,0.49235141374393926,217,55,217
Multiple sclerosis,multiple_sclerosis,10021,109,Cerebellum 9 L,0.46828621187898756,0.47112442225319573,0.4740692723666268,217,55,217
